Name,Symbol,Price,Percent Change,Percent Change 7 days,Market Cap,Volume 24 Hr,Circulating Supply,Pull Time
Bitcoin,BTC,"$38,910.99","18,980,631",2022-03-11 17:46:33
Ethereum,ETH,"$2,572.78","119,921,112",2022-03-11 17:46:33
Tether,USDT,$1.00,"80,047,716,084",2022-03-11 17:46:33
BNB,BNB,$372.95,"165,116,761",2022-03-11 17:46:33
USD Coin,USDC,$0.9996,"52,500,736,728",2022-03-11 17:46:33
XRP,XRP,$0.7935,"48,046,106,688",2022-03-11 17:46:33
Terra,LUNA,$90.88,"375,275,530",2022-03-11 17:46:33
Cardano,ADA,$0.7932,"33,686,294,273",2022-03-11 17:46:33
Solana,SOL,$81.21,"322,953,712",2022-03-11 17:46:33
